sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
ORD012096,CAT13,9230,20203559,20235135,20236613,4768.55,14,475.32
ORD012097,CAT06,10073,20206550,20222239,20225539,1095.23,19,148.55
ORD012098,CAT37,16084,20205634,20210139,20204289,3550.16,6,392.62
ORD012099,CAT15,3433,20205109,20203250,20214725,4590.34,2,187.13
ORD012100,CAT18,18079,20214299,20212635,20213208,3429.87,15,368.38
ORD012101,CAT13,10280,20215014,20218044,20207877,2210.64,17,401.5
ORD012102,CAT09,13651,20223911,20230840,20225668,73.76,12,175.28
ORD012103,CAT29,17822,20202976,20235250,20200127,3685.36,10,244.27
ORD012104,CAT04,2809,20201171,20206290,20236305,3381.64,9,399.16
ORD012105,CAT15,2355,20227389,20204970,20209405,4483.31,9,103.36
ORD012106,CAT19,10137,20220017,20216878,20214052,3249.45,4,176.48
ORD012107,CAT31,14018,20203944,20219678,20226024,4255.95,13,339.04
ORD012108,CAT16,6498,20203333,20232435,20214312,1804.86,6,267.87
ORD012109,CAT01,12199,20218512,20222471,20229622,4318.92,7,200.75
ORD012110,CAT27,17773,20226793,20208223,20222664,3206.02,5,225.42
ORD012111,CAT26,10041,20221205,20227429,20230452,3811.24,8,56.52
ORD012112,CAT13,5063,20206988,20224554,20210177,3582.85,8,273.17
ORD012113,CAT12,11646,20203155,20219352,20239961,4140.61,2,381.36
ORD012114,CAT04,10506,20223393,20210406,20212565,830.65,3,328.52
ORD012115,CAT26,8861,20219898,20218760,20225661,1594.29,3,408.37
ORD012116,CAT10,8246,20215937,20214356,20230906,2947.32,4,371.54
ORD012117,CAT05,17991,20203534,20216424,20236421,2181.62,19,427.42
ORD012118,CAT37,10415,20210495,20202495,20208144,2805.88,10,228.42
ORD012119,CAT13,10306,20221756,20203949,20212366,4060.9,19,338.67
ORD012120,CAT07,17125,20218723,20206691,20225495,2058.79,4,57.18
ORD012121,CAT26,4077,20229370,20215829,20215243,478.07,13,166.4
ORD012122,CAT21,18022,20226121,20214593,20215196,4990.65,2,290.44
ORD012123,CAT12,4997,20217935,20210447,20221627,1347.23,9,165.53
ORD012124,CAT02,18400,20200263,20200635,20208949,678.77,12,187.14
ORD012125,CAT30,7465,20221391,20227380,20200489,792.16,11,212.68
ORD012126,CAT33,18498,20200386,20235590,20201736,2447.98,8,145.24
ORD012127,CAT20,13113,20213610,20210770,20204306,4817.6,14,387.56
ORD012128,CAT37,16637,20227525,20231673,20239934,3689.62,11,432.95
ORD012129,CAT36,11621,20209059,20215802,20209381,4088.41,18,278.99
ORD012130,CAT07,8869,20230164,20216630,20206584,734.24,11,255.27
ORD012131,CAT05,10034,20221033,20235897,20228860,2909.06,14,377.87
ORD012132,CAT19,13163,20212187,20201828,20200376,1751.91,11,185.0
ORD012133,CAT10,4849,20214723,20205453,20207533,3779.28,18,298.63
ORD012134,CAT08,13619,20200276,20237481,20237276,4378.83,7,448.89
ORD012135,CAT17,463,20207088,20234753,20223392,168.22,7,51.36
ORD012136,CAT21,13949,20225165,20231543,20207974,1273.52,18,205.3
ORD012137,CAT35,2115,20207040,20203098,20210373,1849.52,17,341.85
ORD012138,CAT27,16345,20213865,20236598,20235907,1811.67,2,97.96
ORD012139,CAT37,16932,20217217,20208591,20204241,3389.91,1,433.36
ORD012140,CAT33,1948,20212366,20229746,20207194,3929.62,5,444.36
ORD012141,CAT13,4748,20211640,20229722,20206747,4585.19,6,266.11
ORD012142,CAT17,11315,20207510,20233861,20217020,3311.99,2,22.29
ORD012143,CAT15,2157,20207614,20225797,20233538,4080.43,10,126.01
ORD012144,CAT10,1212,20221944,20210060,20237996,4293.03,12,404.74
ORD012145,CAT33,18398,20204821,20204157,20218376,1220.9,7,114.28
ORD012146,CAT08,11216,20200994,20208511,20217116,4336.49,10,73.71
ORD012147,CAT08,14021,20219589,20218921,20235490,3181.73,11,11.08
ORD012148,CAT27,17772,20215536,20204106,20207004,2870.16,1,412.98
ORD012149,CAT28,74,20216617,20226431,20224202,3343.97,14,128.39
ORD012150,CAT01,17691,20200886,20230974,20232136,4977.22,4,333.84
ORD012151,CAT12,9839,20220360,20215142,20234935,1280.76,11,160.18
ORD012152,CAT14,1618,20210699,20218551,20204380,1101.29,13,289.6
ORD012153,CAT21,16430,20205589,20228771,20215460,2411.65,17,381.57
ORD012154,CAT05,13794,20221178,20233311,20211758,1294.81,5,148.17
ORD012155,CAT09,8978,20223181,20234461,20205700,697.61,15,218.84
ORD012156,CAT36,18246,20231163,20216238,20202156,301.1,12,230.31
ORD012157,CAT15,17267,20201629,20208694,20207605,2308.04,17,240.86
ORD012158,CAT29,15571,20211498,20207096,20210247,3904.45,9,118.63
ORD012159,CAT21,1280,20210436,20225281,20214330,1496.84,12,150.51
ORD012160,CAT31,10546,20214619,20233223,20209289,1516.6,19,412.96
ORD012161,CAT20,4093,20228578,20228410,20230501,414.73,3,375.54
ORD012162,CAT25,10166,20200586,20233893,20228608,3427.39,15,144.55
ORD012163,CAT27,9047,20209192,20212966,20222089,1485.42,9,254.95
ORD012164,CAT17,8363,20217509,20214872,20204115,1620.04,17,210.52
ORD012165,CAT22,16182,20223793,20236053,20221663,2626.36,8,183.36
ORD012166,CAT32,11880,20208666,20239055,20220294,502.29,5,246.58
ORD012167,CAT06,18081,20208409,20239370,20236295,1967.13,12,383.71
ORD012168,CAT22,1653,20224773,20233953,20236152,1506.05,4,422.62
ORD012169,CAT37,7560,20230545,20207067,20209579,1825.65,12,196.66
ORD012170,CAT20,10671,20200824,20233689,20215577,2434.59,6,372.05
ORD012171,CAT24,7812,20220299,20224859,20238247,1521.28,10,487.69
ORD012172,CAT25,202,20200651,20207123,20214614,1210.73,14,232.86
ORD012173,CAT26,15864,20225273,20202041,20210882,1182.83,1,454.38
ORD012174,CAT02,16369,20226695,20232085,20228087,999.32,18,432.56
ORD012175,CAT36,17610,20226284,20222639,20220708,4141.18,8,120.93
ORD012176,CAT10,10838,20230125,20237718,20200278,577.43,3,99.27
ORD012177,CAT30,3247,20222580,20217846,20203576,615.98,8,60.32
ORD012178,CAT02,10520,20211162,20211334,20220640,1288.96,18,390.32
ORD012179,CAT26,3293,20205858,20230248,20235946,2512.84,15,358.75
ORD012180,CAT17,11032,20212385,20236609,20216084,591.33,3,61.15
ORD012181,CAT03,13059,20223217,20206745,20237301,3021.54,13,330.91
ORD012182,CAT01,17230,20216730,20225156,20213752,706.86,1,466.11
ORD012183,CAT31,12927,20218130,20217458,20218094,1996.55,18,174.6
ORD012184,CAT21,6061,20226237,20201721,20220756,228.73,7,452.89
ORD012185,CAT26,11192,20231178,20220295,20209474,138.8,4,321.11
ORD012186,CAT29,1388,20225264,20204601,20238824,2131.01,7,125.27
ORD012187,CAT05,17087,20213739,20228215,20237768,939.86,2,230.76
ORD012188,CAT12,5061,20209853,20208741,20231092,2370.72,11,88.33
ORD012189,CAT17,13180,20221531,20219501,20213737,3299.69,8,169.23
ORD012190,CAT37,16847,20214503,20237795,20229475,2046.19,17,117.92
ORD012191,CAT17,16884,20207977,20239494,20210254,1641.31,4,381.59
ORD012192,CAT01,11928,20229495,20227738,20238961,4378.69,9,362.1
ORD012193,CAT36,23,20208013,20231741,20217677,2424.44,1,182.21
ORD012194,CAT37,1327,20210896,20202530,20206874,289.52,4,433.14
ORD012195,CAT24,842,20204230,20212934,20238090,1694.62,8,220.13
ORD012196,CAT30,14994,20227483,20239259,20238643,1755.75,11,275.57
ORD012197,CAT35,17203,20227418,20232778,20210137,3562.53,8,331.99
ORD012198,CAT21,12891,20200122,20239889,20237971,1574.82,16,356.55
ORD012199,CAT27,7629,20214178,20213278,20232837,499.87,4,492.3
ORD012200,CAT31,18332,20223465,20202386,20233924,3023.77,12,438.68
ORD012201,CAT31,283,20203988,20206763,20238806,2218.49,10,96.53
ORD012202,CAT28,2384,20227086,20203288,20225770,3116.82,1,295.31
ORD012203,CAT04,5569,20204692,20215998,20226126,4211.43,12,151.59
ORD012204,CAT04,2847,20212850,20228739,20226306,4209.19,16,365.49
ORD012205,CAT11,16188,20210384,20222917,20236446,2890.75,15,257.6
ORD012206,CAT07,3512,20222379,20212748,20202815,2150.02,19,471.64
ORD012207,CAT07,11373,20222785,20204708,20210495,1040.58,1,93.81
ORD012208,CAT06,18494,20209512,20237271,20208820,3272.38,18,451.38
ORD012209,CAT06,14779,20223006,20205271,20230223,3015.58,8,65.52
ORD012210,CAT36,15688,20212467,20224072,20220808,1935.07,3,256.97
ORD012211,CAT03,5519,20217872,20229320,20235562,3981.88,2,206.84
ORD012212,CAT21,2410,20208329,20238686,20208947,955.45,7,44.82
ORD012213,CAT19,13027,20214276,20212561,20223525,4948.9,15,465.32
ORD012214,CAT23,10600,20207606,20205305,20225047,1205.08,6,396.98
ORD012215,CAT07,3989,20216480,20211255,20222680,1989.76,1,291.11
ORD012216,CAT16,2804,20212317,20230172,20232824,2627.3,19,459.46
ORD012217,CAT31,17192,20216902,20219723,20200845,4038.73,14,127.42
ORD012218,CAT14,374,20225469,20206835,20208596,3519.4,4,146.82
ORD012219,CAT09,4082,20221467,20201590,20229538,390.68,5,345.34
ORD012220,CAT31,181,20205276,20203506,20224078,4253.0,10,230.69
ORD012221,CAT04,9035,20219619,20206906,20223592,241.48,1,187.72
ORD012222,CAT33,3867,20225467,20211167,20218549,4292.17,12,301.52
ORD012223,CAT30,16183,20228189,20211290,20228596,843.13,8,261.47
ORD012224,CAT21,9717,20228196,20215688,20237899,3398.02,7,482.72
ORD012225,CAT15,8176,20220126,20211403,20214409,227.16,5,308.05
ORD012226,CAT36,16449,20230134,20221198,20208093,1153.76,1,38.21
ORD012227,CAT18,3797,20231100,20206962,20228397,2578.74,15,203.67
ORD012228,CAT27,15787,20212697,20232705,20207546,4621.64,1,149.65
ORD012229,CAT16,16917,20210955,20220338,20235941,1237.76,18,293.48
ORD012230,CAT05,16437,20222428,20200223,20211000,1429.28,9,10.65
ORD012231,CAT20,17021,20219586,20205023,20219780,2418.64,9,41.92
ORD012232,CAT22,16447,20222920,20218045,20231989,2476.1,18,473.67
ORD012233,CAT18,14733,20224975,20221754,20210944,1861.91,15,156.04
ORD012234,CAT05,15749,20224399,20204351,20202220,4549.49,1,185.47
ORD012235,CAT26,2901,20216636,20218648,20220677,3308.86,6,171.11
ORD012236,CAT31,2807,20206056,20229298,20236953,3970.89,4,453.99
ORD012237,CAT11,10472,20200558,20238002,20228964,4580.95,12,383.6
ORD012238,CAT17,4573,20230767,20234886,20217446,4132.61,17,412.78
ORD012239,CAT20,1136,20212899,20222092,20214896,277.66,12,287.19
ORD012240,CAT28,8841,20207439,20204408,20219519,4571.29,15,362.07
ORD012241,CAT06,10855,20203724,20210059,20228197,3419.71,7,173.16
ORD012242,CAT35,5488,20209670,20212759,20217289,2161.43,15,304.48
ORD012243,CAT31,8554,20214295,20211860,20234478,4736.42,11,442.9
ORD012244,CAT04,18413,20210588,20226430,20208226,3587.88,5,374.91
ORD012245,CAT31,8646,20228792,20235411,20231971,1610.33,8,214.79
ORD012246,CAT07,16586,20200885,20201645,20224302,4891.46,8,227.63
ORD012247,CAT29,8508,20219475,20217627,20224598,4926.88,18,447.48
ORD012248,CAT13,10505,20231028,20234986,20230085,3087.25,10,25.96
ORD012249,CAT02,10777,20222396,20203475,20222045,62.22,19,338.28
ORD012250,CAT28,11874,20204199,20205127,20215221,988.5,5,141.13
ORD012251,CAT12,18494,20216915,20220382,20216463,2092.85,5,305.25
ORD012252,CAT34,16608,20207719,20239245,20209754,3626.78,3,332.95
ORD012253,CAT32,759,20225598,20208778,20236228,475.45,18,457.96
ORD012254,CAT20,3351,20215653,20228169,20204198,777.67,11,39.69
ORD012255,CAT12,14937,20218356,20225297,20229483,3786.37,18,330.7
ORD012256,CAT34,10750,20222799,20228932,20205186,1161.48,6,162.37
ORD012257,CAT16,13795,20221427,20224348,20234325,2251.19,15,282.98
ORD012258,CAT01,9206,20229810,20215886,20208459,2547.33,3,346.39
ORD012259,CAT06,12706,20226416,20219610,20200456,2042.33,19,326.47
ORD012260,CAT31,7358,20201996,20204809,20238824,2623.2,18,5.1
ORD012261,CAT36,11161,20224994,20209974,20217697,1286.26,13,94.03
ORD012262,CAT36,14370,20220247,20214690,20235962,321.33,7,401.59
ORD012263,CAT05,2888,20212062,20216197,20228198,4038.84,12,470.83
ORD012264,CAT35,9773,20203313,20237658,20218486,2246.39,10,190.71
ORD012265,CAT36,5496,20228428,20206186,20234892,3482.36,1,385.96
ORD012266,CAT14,6303,20221309,20223125,20217285,391.69,19,446.05
ORD012267,CAT10,16475,20209519,20204619,20200560,4717.74,8,13.6
ORD012268,CAT24,8341,20222850,20211163,20220062,3849.97,1,56.13
ORD012269,CAT35,9377,20208415,20239851,20200258,2419.4,12,8.1
ORD012270,CAT18,13516,20219131,20205133,20207548,4522.68,11,146.51
ORD012271,CAT19,12476,20222867,20230269,20222982,3829.34,6,315.31
ORD012272,CAT25,129,20221733,20208396,20201922,4831.28,5,185.87
ORD012273,CAT14,12461,20210125,20218455,20214472,814.47,6,126.82
ORD012274,CAT33,3617,20214835,20213772,20230717,598.15,14,325.22
ORD012275,CAT15,10728,20215221,20231497,20238199,278.49,17,217.7
ORD012276,CAT20,12680,20215192,20228703,20225960,4503.31,11,127.3
ORD012277,CAT01,11066,20222118,20200828,20232496,27.94,9,330.17
ORD012278,CAT26,11965,20227810,20221509,20210227,4153.51,10,296.21
ORD012279,CAT20,11774,20226621,20238741,20227477,551.5,16,334.15
ORD012280,CAT15,14352,20216804,20231968,20229648,335.72,15,229.42
ORD012281,CAT29,8065,20201948,20209891,20238220,239.54,12,25.35
ORD012282,CAT19,2265,20207894,20218650,20220277,945.48,15,331.44
ORD012283,CAT25,8386,20202825,20233828,20222907,1184.93,13,26.88
ORD012284,CAT01,14176,20228469,20201245,20205461,752.55,17,74.36
ORD012285,CAT13,12580,20213060,20203679,20239748,2196.14,16,324.38
ORD012286,CAT14,14570,20204861,20214024,20213096,1620.78,1,335.33
ORD012287,CAT36,2576,20223233,20220672,20238710,4882.22,18,160.97
ORD012288,CAT03,10649,20211828,20202213,20203219,1754.47,14,148.4
ORD012289,CAT01,761,20221843,20223152,20216454,4352.14,14,288.58
ORD012290,CAT09,683,20219220,20202982,20232377,293.28,18,237.2
ORD012291,CAT10,16813,20204261,20219984,20232820,1766.3,5,46.14
ORD012292,CAT10,16224,20211115,20201539,20209649,4962.65,15,391.83
ORD012293,CAT33,14451,20225010,20211929,20214607,3227.81,6,232.53
ORD012294,CAT10,5018,20216106,20217455,20221607,4168.22,8,447.52
ORD012295,CAT10,14027,20217349,20229537,20224049,909.9,16,271.4
ORD012296,CAT28,3275,20216954,20222794,20200887,724.49,18,254.92
ORD012297,CAT21,14306,20229344,20214696,20230475,3700.41,17,203.58
ORD012298,CAT19,17797,20226923,20221377,20234855,2248.68,7,245.64
ORD012299,CAT34,13856,20213437,20201917,20212064,4455.4,16,154.06
ORD012300,CAT25,12116,20208669,20207764,20234714,2495.51,17,418.64
ORD012301,CAT31,9672,20214522,20216664,20232484,2466.8,13,352.72
ORD012302,CAT24,10008,20229660,20205941,20233084,3910.49,13,163.82
ORD012303,CAT28,5440,20224937,20240096,20225034,3947.31,15,254.44
ORD012304,CAT13,3495,20215012,20209369,20223428,3062.44,3,239.1
ORD012305,CAT32,15662,20220518,20209887,20224512,1800.5,14,496.66
ORD012306,CAT09,15887,20230412,20228713,20216598,4756.76,17,227.98
ORD012307,CAT32,16033,20220405,20212125,20232700,2819.63,12,274.19
ORD012308,CAT10,8399,20217068,20204432,20211998,2255.63,15,481.38
ORD012309,CAT08,17439,20212590,20236999,20214941,2337.86,6,214.56
ORD012310,CAT28,12322,20230559,20205790,20231239,1597.76,13,195.55
ORD012311,CAT22,16915,20217694,20205285,20209828,879.99,17,264.16
ORD012312,CAT03,843,20215862,20222229,20213703,268.54,6,360.2
ORD012313,CAT31,3603,20222088,20234608,20213926,2651.86,12,119.85
ORD012314,CAT36,18471,20231147,20217375,20220281,3455.68,13,9.8
ORD012315,CAT28,3347,20203533,20227746,20224453,2209.36,10,329.77
ORD012316,CAT18,233,20207274,20202619,20212428,822.59,19,387.3
ORD012317,CAT32,14841,20226950,20236649,20211340,1791.3,6,22.35
ORD012318,CAT20,16901,20228967,20209940,20206953,4766.85,7,247.73
ORD012319,CAT14,6732,20230890,20200453,20216700,3085.21,8,385.29
ORD012320,CAT06,10293,20209659,20231218,20214754,1373.26,2,366.61
ORD012321,CAT28,55,20227945,20224897,20217803,1718.57,17,385.14
ORD012322,CAT29,7689,20202738,20215851,20205754,3911.66,17,75.75
ORD012323,CAT26,12913,20231000,20215582,20230422,3054.53,12,310.41
ORD012324,CAT16,10947,20210373,20234678,20238947,1603.11,3,164.19
ORD012325,CAT24,4672,20203690,20207543,20217561,1281.31,13,396.65
ORD012326,CAT03,8687,20216377,20226736,20238451,1027.19,15,494.66
ORD012327,CAT09,11437,20207266,20213644,20230583,2294.95,2,378.68
ORD012328,CAT07,13477,20226221,20209747,20222178,32.81,5,97.64
ORD012329,CAT20,15621,20206905,20229816,20203552,4110.91,8,18.7
ORD012330,CAT21,14059,20219409,20200148,20222033,4808.07,7,283.49
ORD012331,CAT03,5670,20222333,20202654,20236587,2283.86,9,328.12
ORD012332,CAT33,16566,20214593,20211527,20222830,4027.05,13,321.39
ORD012333,CAT20,8681,20208080,20221770,20208198,4514.92,19,238.85
ORD012334,CAT17,87,20213018,20209830,20214366,2720.56,13,456.91
ORD012335,CAT37,15882,20209831,20233717,20209480,3124.08,9,448.1
ORD012336,CAT08,8084,20210211,20237262,20200864,4170.27,6,18.53
ORD012337,CAT13,17686,20220376,20237165,20219245,3131.11,11,348.56
ORD012338,CAT11,6835,20226197,20203915,20211672,4092.37,12,252.73
ORD012339,CAT11,2965,20210136,20208463,20229876,2970.14,10,100.03
ORD012340,CAT25,9709,20206769,20220186,20202121,2795.11,17,449.52
ORD012341,CAT27,14813,20201068,20234290,20233016,1943.77,11,27.98
ORD012342,CAT27,14921,20208018,20204454,20220001,3833.91,3,324.77
ORD012343,CAT11,12215,20220996,20236087,20227345,282.88,19,301.26
ORD012344,CAT20,4906,20228668,20233415,20224131,2771.85,1,278.28
ORD012345,CAT18,13466,20226640,20207220,20238323,2705.15,11,361.03
ORD012346,CAT35,8788,20204650,20211671,20223745,4525.89,9,232.56
ORD012347,CAT10,16180,20224672,20213412,20229213,3897.3,8,128.69
ORD012348,CAT30,18419,20200116,20210792,20235236,4122.21,15,166.03
ORD012349,CAT25,9235,20220246,20229671,20232279,134.81,18,258.13
ORD012350,CAT10,6336,20219833,20205658,20210795,2176.78,16,401.38
ORD012351,CAT36,530,20211571,20211084,20216910,3185.13,4,283.47
ORD012352,CAT18,16806,20216447,20231941,20219433,2798.08,9,403.58
ORD012353,CAT33,436,20203303,20206387,20211933,3833.68,14,279.05
ORD012354,CAT10,2474,20209647,20223756,20213305,3810.07,1,20.22
ORD012355,CAT21,8541,20215883,20206358,20234704,3320.37,4,199.92
ORD012356,CAT29,6119,20225283,20238190,20222079,2028.89,11,195.43
ORD012357,CAT32,8113,20229271,20221198,20226604,1224.48,19,253.45
ORD012358,CAT06,10964,20214687,20209381,20207037,1381.01,2,276.24
ORD012359,CAT24,9520,20231110,20226578,20209594,3830.35,15,267.62
ORD012360,CAT04,14187,20215183,20214979,20233097,992.72,7,129.47
ORD012361,CAT23,5916,20228885,20228309,20238501,1260.68,7,394.11
ORD012362,CAT29,9095,20216484,20224469,20229091,4752.89,14,334.39
ORD012363,CAT34,5129,20217818,20219308,20234812,1894.46,14,308.09
ORD012364,CAT20,3058,20217127,20229089,20200831,1262.33,12,290.14
ORD012365,CAT16,15708,20213056,20232656,20233224,4417.55,17,360.76
ORD012366,CAT18,16107,20230670,20206603,20214903,1065.96,18,120.6
ORD012367,CAT06,12869,20202757,20229527,20207950,4787.46,12,231.45
ORD012368,CAT02,10018,20231133,20223919,20215886,1079.06,7,410.93
ORD012369,CAT06,15692,20220975,20211768,20232170,3238.1,17,489.32
ORD012370,CAT24,12307,20208450,20211891,20240016,3832.01,10,201.53
ORD012371,CAT02,12236,20218725,20217632,20239474,3022.9,15,92.7
ORD012372,CAT19,17804,20200973,20217566,20230868,3546.4,1,240.46
ORD012373,CAT07,13736,20229852,20238707,20224652,3534.68,7,104.11
ORD012374,CAT22,17009,20221728,20225490,20233218,1811.72,16,397.49
ORD012375,CAT02,11373,20201001,20221146,20225213,3522.03,13,354.6
ORD012376,CAT09,1804,20216481,20228451,20204996,747.58,3,420.26
ORD012377,CAT37,7894,20223211,20225748,20227229,279.56,8,313.59
ORD012378,CAT14,1680,20201589,20224955,20213769,4846.13,4,41.29
ORD012379,CAT36,10508,20228802,20214364,20221927,1960.73,13,438.28
ORD012380,CAT18,17561,20230522,20228360,20224455,4317.36,19,232.36
ORD012381,CAT31,17181,20217825,20200661,20239939,2965.05,1,106.45
ORD012382,CAT08,3336,20206635,20228777,20204529,2545.87,10,139.29
ORD012383,CAT02,10657,20227728,20222531,20215969,2627.86,6,472.45
ORD012384,CAT24,13904,20214668,20209074,20238193,883.42,15,54.27
ORD012385,CAT18,5525,20210102,20228026,20227434,1374.31,5,256.71
ORD012386,CAT10,17773,20202173,20213978,20207960,3847.63,19,492.02
ORD012387,CAT32,9094,20207916,20208985,20214768,3958.4,3,182.65
ORD012388,CAT36,5238,20205102,20228699,20203398,2602.88,16,314.05
ORD012389,CAT04,10519,20211911,20205616,20202362,927.71,9,492.15
ORD012390,CAT37,13739,20227104,20234497,20216176,4704.36,10,232.89
ORD012391,CAT15,10721,20212407,20217588,20215021,3731.03,12,116.46
ORD012392,CAT06,14548,20223442,20235495,20209049,2464.67,16,299.01
ORD012393,CAT12,10563,20220834,20236193,20236859,2439.22,9,138.73
ORD012394,CAT13,10959,20225000,20214397,20223948,2225.19,9,17.34
ORD012395,CAT02,17028,20208453,20238486,20226899,1691.33,17,55.07
ORD012396,CAT33,1589,20229147,20219582,20238687,4845.04,5,204.45
ORD012397,CAT01,14403,20209820,20236227,20239979,3222.57,7,69.19
ORD012398,CAT12,11838,20207961,20203899,20225473,4451.47,6,248.15
ORD012399,CAT10,2808,20209254,20237520,20223838,2383.46,14,67.28
ORD012400,CAT17,8414,20210703,20236408,20229586,506.39,14,214.73
ORD012401,CAT26,12999,20203345,20231273,20238296,233.67,8,138.61
ORD012402,CAT36,17283,20216794,20204313,20216530,2191.29,3,229.39
ORD012403,CAT02,3743,20208745,20219442,20228486,3590.32,6,290.9
ORD012404,CAT06,8586,20226291,20215589,20211426,1882.49,3,226.71
ORD012405,CAT28,10405,20226632,20210908,20216913,1179.12,4,253.74
